endTime,artistName,trackName,msPlayed
2020-11-01 19:45,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2020-11-01 19:49,Taylor Swift,Style,231000
2020-11-01 19:51,Phoebe Bridgers,Scott Street,132598
2020-11-01 19:56,Taylor Swift,All Too Well,327893
2020-11-01 20:00,Jade Bird,Something American,182827
2020-11-01 20:03,Sara Bareilles,Orpheus,204396
2020-11-02 15:01,Hozier,Someone New,234077
2020-11-02 15:24,Simon & Garfunkel,The Only Living Boy in New York,150681
2020-11-02 15:26,Joni Mitchell,A Case of You,110272
2020-11-02 15:29,Matt Maeson,Hallucinogenics,187173
2020-11-02 15:32,Colbie Caillat,Bubbly,175100
2020-11-02 20:03,Passport Quartet,I'm a Fool to Want You,0
2020-11-02 20:07,Sara Bareilles,Someone Who Loves Me,197836
2020-11-02 20:07,Sara Bareilles,Shiny,27231
2020-11-02 20:12,Sara Bareilles,Saint Honesty,274677
2020-11-02 20:16,Sara Bareilles,Armor,267462
2020-11-02 20:20,Sara Bareilles,Someone Who Loves Me,197836
2020-11-02 20:24,Sara Bareilles,Wicked Love,279464
2020-11-02 20:27,Sara Bareilles,Shiny,173054
2020-11-02 20:31,Sara Bareilles,Poetry by Dead Men,228349
2020-11-02 20:35,Sara Bareilles,Miss Simone,253141
2020-11-02 20:37,Sara Bareilles,Eyes on You,87314
2020-11-02 20:41,Sara Bareilles,Wicked Love,14211
2020-11-02 20:41,Sara Bareilles,Orpheus,253395
2020-11-02 20:42,Ella Fitzgerald,Manhattan,74997
2020-11-02 20:44,Scott Hamilton,Forelsket i København,78677
2020-11-02 20:48,Madeleine Peyroux,Walkin' After Midnight,285053
2020-11-02 20:52,Johnny Mathis,Chances Are - Single Version,182453
2020-11-02 20:55,Madeleine Peyroux,Muddy Water,212733
2020-11-02 20:58,Frank Sinatra,You Make Me Feel So Young - Remastered 1998,177400
2020-11-02 21:02,Natalie Cole,Unforgettable (Duet with Nat King Cole),210906
2020-11-02 21:09,Ella Fitzgerald,"Bewitched, Bothered, And Bewildered",423493
2020-11-02 21:12,Madeleine Peyroux,(Getting Some) Fun out of Life,192173
2020-11-02 21:18,Billy Joel,New York State of Mind,362400
2020-11-02 21:22,Giacomo Puccini,Musetta's Waltz,267640
2020-11-02 21:25,Billie Holiday,April In Paris,185586
2020-11-02 21:28,Frank Sinatra,Strangers In The Night,157866
2020-11-02 21:31,Artie Shaw,Moon Ray,187560
2020-11-02 21:35,Billy Joel,Vienna,214240
2020-11-02 21:38,Gene Kelly,You Were Meant for Me,190533
2020-11-02 21:40,Marc Shaiman,An Affair to Remember,149840
2020-11-02 21:44,Frank Sinatra,The Way You Look Tonight - 2008 Remastered,200853
2020-11-02 21:47,Peggy Lee,Black Coffee - Single Version,186333
2020-11-02 21:51,Judy Garland,The Man That Got Away,217893
2020-11-02 21:55,Kat Edmonson,Just Like Heaven,252200
2020-11-02 21:59,Emma Stone,Audition (The Fools Who Dream),228266
2020-11-02 22:02,Robbie Williams,Dream A Little Dream,213761
2020-11-02 22:05,Ella Fitzgerald,It's Only A Paper Moon,160133
2020-11-02 22:08,Nat King Cole,Stardust,194040
2020-11-02 22:11,The Robins,Since I First Met You,140773
2020-11-02 22:14,Frank Sinatra,I've Got You Under My Skin - Remastered 1998,223760
2020-11-02 22:17,Frank Sinatra,Fly Me To The Moon,147146
2020-11-02 22:20,Frank Sinatra,Someone to Watch Over Me - 78rpm Version,198800
2020-11-02 22:23,Bing Crosby,Let's Start The New Year Off Right,153946
2020-11-02 22:25,Jimmy Durante,As Time Goes By,148373
2020-11-02 22:27,Frank Sinatra,Days Of Wine And Roses,135506
2020-11-02 22:29,Henry Mancini,Moon River(Vocal Audrey Hepburn),125585
2020-11-02 22:33,Julie Andrews,Something Good,196800
2020-11-02 22:36,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,215746
2020-11-02 22:38,Justin Hurwitz,Mia & Sebastian’s Theme,96893
2020-11-02 22:40,Jimmy Durante,Make Someone Happy,111986
2020-11-03 00:01,Frankie Valli & The Four Seasons,Sherry,152160
2020-11-03 00:03,Ilene Woods,"So This Is Love - From ""Cinderella""",92600
2020-11-03 00:10,Ella Fitzgerald,"Bewitched, Bothered, And Bewildered",423493
2020-11-03 00:12,Madeleine Peyroux,Lovesick Blues,35549
2020-11-03 00:13,Etta James,A Sunday Kind Of Love,196133
2020-11-03 00:16,Frank Sinatra,You Make Me Feel So Young - Remastered 1998,177400
2020-11-03 00:20,Billie Holiday,Autumn In New York,224333
2020-11-03 00:22,Dean Martin,Everybody Loves Somebody,164546
2020-11-03 00:25,Nat King Cole,Autumn Leaves - Remastered,160666
2020-11-03 00:29,Frank Sinatra,I've Got You Under My Skin - Remastered 1998,223760
2020-11-03 00:32,Erik Satie,Gymnopédie No. 1,205866
2020-11-03 00:36,Emma Stone,Audition (The Fools Who Dream),228266
2020-11-03 00:40,Billy Joel,Leave a Tender Moment Alone,236706
2020-11-03 00:42,Justin Hurwitz,Mia & Sebastian’s Theme,96893
2020-11-03 00:45,Nina Simone,My Baby Just Cares for Me - 2013 Remastered Version,215746
2020-11-03 00:47,Henry Mancini,Moon River(Vocal Audrey Hepburn),125585
2020-11-03 00:50,Dean Martin,That's Amore,190400
2020-11-03 00:53,Jimmy Durante,You Made Me Love You,181200
2020-11-03 00:57,Frank Sinatra,Someone to Watch Over Me - 78rpm Version,198800
2020-11-03 00:58,Bobby Darin,Beyond the Sea,54133
2020-11-04 16:10,The Daily,An Unfinished Election,1550496
2020-11-04 16:15,Jade Bird,What Am I Here For,283696
2020-11-04 16:21,Taylor Swift,Enchanted,352186
2020-11-04 16:21,Taylor Swift,the last great american dynasty,17410
2020-11-04 16:25,Sara Bareilles,Saint Honesty,274677
2020-11-04 16:30,Sara Bareilles,Fire,24423
2020-11-04 16:30,Sara Bareilles,Armor,267462
2020-11-04 16:34,Sara Bareilles,Someone Who Loves Me,197836
2020-11-04 16:37,Sara Bareilles,Shiny,173054
2020-11-04 16:41,Sara Bareilles,Wicked Love,279464
2020-11-04 16:46,Sara Bareilles,A Safe Place to Land (feat. John Legend),269209
2020-11-04 16:46,Sara Bareilles,Armor,29784
2020-11-04 16:50,Sara Bareilles,Orpheus,253395
2020-11-04 16:55,Sara Bareilles,Miss Simone,253141
2020-11-04 20:01,Maggie Rogers,Alaska,188000
2020-11-04 20:05,Sara Bareilles,Miss Simone,253141
2020-11-04 20:09,Phoebe Bridgers,Motion Sickness,229760
2020-11-04 20:12,Jade Bird,Something American,182827
2020-11-04 20:16,Maggie Rogers,Say It,220960
2020-11-04 20:19,Sara Bareilles,Gravity,232760
2020-11-04 20:23,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,203040
2020-11-04 20:26,Phoebe Bridgers,Kyoto,184524
2020-11-04 20:30,Taylor Swift,Style,231000
2020-11-04 20:34,Clairo,Bags,260520
2020-11-04 20:39,Phoebe Bridgers,Moon Song,277676
2020-11-04 20:42,Kacey Musgraves,Merry Go 'Round,206893
2020-11-04 20:46,Maggie Rogers,Light On,233880
2020-11-04 20:50,Kacey Musgraves,Butterflies,219053
2020-11-04 20:54,Taylor Swift,the last great american dynasty,231000
2020-11-04 20:58,Taylor Swift,cardigan,239560
2020-11-04 21:02,Taylor Swift,Mine,230706
2020-11-04 21:09,Sara Bareilles,Poetry by Dead Men,228349
2020-11-04 21:13,Kacey Musgraves,High Horse,213693
2020-11-04 21:18,Taylor Swift,betty,294521
2020-11-04 21:22,Phoebe Bridgers,Chinese Satellite,217070
2020-11-04 21:36,Taylor Swift,All Too Well,311554
2020-11-04 21:39,Sara Bareilles,Someone Who Loves Me,197836
2020-11-04 21:43,Sara Bareilles,Orpheus,253395
2020-11-04 21:49,Phoebe Bridgers,Smoke Signals,324773
2020-11-04 21:51,Taylor Swift,I Forgot That You Existed,170640
2020-11-04 21:55,Taylor Swift,Speak Now,240760
2020-11-04 21:59,Taylor Swift,Style,231000
2020-11-04 22:03,Kacey Musgraves,Space Cowboy,216280
2020-11-04 22:06,Kacey Musgraves,Rainbow,214293
2020-11-04 22:07,Kacey Musgraves,Butterflies,2026
2020-11-04 22:07,Taylor Swift,the last great american dynasty,23523
2020-11-04 22:07,Maggie Rogers,Burning,3562
2020-11-04 22:12,Taylor Swift,Back To December,293026
2020-11-04 22:12,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,16873
2020-11-04 22:16,Taylor Swift,my tears ricochet,255893
2020-11-04 22:20,Taylor Swift,illicit affairs,190898
2020-11-04 22:23,Sara Bareilles,Poetry by Dead Men,228349
2020-11-04 22:27,Sara Bareilles,Gravity,232760
2020-11-04 22:31,Maggie Rogers,Retrograde,251000
2020-11-04 22:35,Taylor Swift,The Man,190360
2020-11-04 22:39,Taylor Swift,Love Story,235266
2020-11-04 22:41,Phoebe Bridgers,Moon Song,135640
2020-11-04 23:05,Phoebe Bridgers,Motion Sickness,154282
2020-11-04 23:10,Taylor Swift,Back To December,293026
2020-11-04 23:13,Clairo,Sofia,188386
2020-11-04 23:16,Taylor Swift,I Forgot That You Existed,170640
2020-11-04 23:27,Taylor Swift,Cornelia Street,287266
2020-11-04 23:30,Kacey Musgraves,Butterflies,219053
2020-11-04 23:32,Phoebe Bridgers,Scott Street,80854
2020-11-05 03:01,Sara Bareilles,Poetry by Dead Men,37921
2020-11-05 03:04,Etta James,A Sunday Kind Of Love,196133
2020-11-05 03:06,Simon & Garfunkel,April Come She Will,109013
2020-11-05 03:11,Van Morrison,Moondance - 2013 Remaster,274040
2020-11-05 03:15,Carly Simon,You're so Vain,258411
2020-11-05 03:17,The Beatles,Till There Was You - Remastered 2009,133506
2020-11-05 03:23,Ella Fitzgerald,Let's Do It (Let's Fall In Love),324720
2020-11-05 03:27,Little River Band,Reminiscing - Remastered,253080
2020-11-05 03:30,Van Morrison,Into the Mystic - 2013 Remaster,205613
2020-11-05 03:33,The Beatles,Michelle - Remastered 2009,162373
2020-11-05 03:37,"Peter, Paul and Mary",Leaving on a Jet Plane,207240
2020-11-05 03:43,Billy Joel,New York State of Mind,362400
2020-11-05 03:45,"Peter, Paul and Mary",500 Miles,162933
2020-11-05 03:49,The Proclaimers,I'm Gonna Be (500 Miles),219466
2020-11-05 03:53,Sara Bareilles,Poetry by Dead Men,228349
2020-11-05 03:56,Hozier,Someone New,222813
2020-11-05 03:57,Bruce Springsteen,Thunder Road,6763
2020-11-05 04:01,Sara Bareilles,Orpheus,253395
2020-11-05 04:05,Sara Bareilles,Love Song,258826
2020-11-05 04:09,Sara Bareilles,King of Anything,207493
2020-11-05 04:11,The Beatles,Norwegian Wood (This Bird Has Flown) - Remastered 2009,124693
2020-11-05 04:19,Carole King,It's Too Late,233173
2020-11-05 04:23,"Harry Connick, Jr.",Love Is Here to Stay,250200
2020-11-05 04:27,Frank Sinatra,It Had To Be You - 2009 Remaster,234666
2020-11-05 04:30,Etta James,At Last,179693
2020-11-05 04:34,John Mayer,Daughters,237906
2020-11-05 04:37,The Monkees,Me & Magdalena,213706
2020-11-05 04:40,"Crosby, Stills, Nash & Young",Our House,179760
2020-11-05 04:43,Frank Sinatra,Autumn Leaves - 1999 / Digital Remaster,172866
2020-11-05 04:47,Jim Croce,New York's Not My Home,189053
2020-11-05 07:29,Call Her Daddy    ,30- Sex Toys & How to Not Catch Feelings,289002
2020-11-05 17:35,Ella Fitzgerald,Manhattan,5137
2020-11-05 17:41,Walt Weiskopf,Soultrane,321584
2020-11-05 17:46,Nicholas Payton,The Last Goodbye,325400
2020-11-05 17:53,David Hazeltine,I'll Let You Know,408600
2020-11-05 18:00,Lee Morgan,I Remember Clifford,428973
2020-11-05 18:11,Matthew Halsall,Together,672520
2020-11-05 18:19,Enrico Pieranunzi,I Got It Bad,440133
2020-11-05 18:23,Lou Donaldson,Autumn Nocturne,294666
2020-11-05 18:30,Stan Getz,A Nightingale Sang In Berkeley Square,419626
2020-11-05 18:36,Dan Cray Trio,Good Morning.Goodbye,336373
2020-11-05 18:41,Tommy Flanagan,Naima,302240
2020-11-05 18:44,Teddy Wilson,Fools Rush In,149072
2020-11-05 18:48,Helge Lien Trio,Popkoral,267358
2020-11-05 18:52,Art Pepper,You Go To My Head,258040
2020-11-05 18:58,Bobo Stenson Trio,Canción Y Danza VI,314573
2020-11-05 19:04,John Moulder,Soul in Twilight,364626
2020-11-05 19:07,Grace Kelly,Ballad for MC,182653
2020-11-05 19:11,Trio X of Sweden,Atonement,242066
2020-11-05 19:14,Jerry McHoy,To Wayne Shorter,190210
2020-11-05 19:17,Marcus Miller,For the Love of Freedom,152106
2020-11-05 19:22,Yelena Eckemoff,Mommy's Shawl,305426
2020-11-05 19:31,Xavier Davis,Old Folks,439205
2020-11-05 19:53,Sara Bareilles,Someone Who Loves Me,197836
2020-11-05 20:07,Maggie Rogers,Light On,1450
2020-11-05 20:07,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,189567
2020-11-05 20:11,Sara Bareilles,Orpheus,253395
2020-11-05 20:16,Taylor Swift,Teardrops On My Guitar - Radio Single Remix,11708
2020-11-05 20:16,Taylor Swift,exile (feat. Bon Iver),285640
2020-11-05 20:19,Phoebe Bridgers,ICU,190093
2020-11-05 20:22,Taylor Swift,I Forgot That You Existed,170640
2020-11-05 20:27,Taylor Swift,betty,294521
2020-11-05 20:52,Kacey Musgraves,Butterflies,48632
2020-11-05 20:57,Kacey Musgraves,Slow Burn,11468
2020-11-05 20:57,Taylor Swift,All Too Well,327893
2020-11-05 21:01,Sara Bareilles,Poetry by Dead Men,222613
2020-11-05 21:06,Sara Bareilles,Saint Honesty,274677
2020-11-05 21:10,Taylor Swift,august,261922
2020-11-05 21:38,Kacey Musgraves,Happy & Sad,896
2020-11-05 21:38,Taylor Swift,Back To December,232106
2020-11-05 21:38,Kacey Musgraves,Golden Hour,810
2020-11-05 21:38,Jade Bird,What Am I Here For,3285
2020-11-05 21:42,Maggie Rogers,Say It,220960
2020-11-05 21:46,Kacey Musgraves,Butterflies,219053
2020-11-05 21:46,Taylor Swift,All Too Well,11466
2020-11-05 22:15,Taylor Swift,illicit affairs,65216
2020-11-05 22:19,Taylor Swift,Love Story,235266
2020-11-05 22:25,Taylor Swift,Enchanted,352186
2020-11-05 23:22,Taylor Swift,Out Of The Woods,151877
2020-11-05 23:25,Phoebe Bridgers,ICU,190093
2020-11-05 23:29,Maggie Rogers,Light On,233880
2020-11-05 23:32,Taylor Swift,The Man,190360
2020-11-05 23:36,Taylor Swift,Lover,221306
2020-11-05 23:39,Taylor Swift,London Boy,190240
2020-11-06 01:32,Maggie Rogers,Retrograde,224100
2020-11-06 01:35,Clairo,Sofia,188386
2020-11-06 02:31,Clairo,Bags,199828
2020-11-06 02:31,Taylor Swift,my tears ricochet,1130
2020-11-06 02:36,Sara Bareilles,"Goodbye Yellow Brick Road - Live at the Variety Playhouse, Atlanta, GA - May 2013",314666
2020-11-06 02:40,Taylor Swift,the last great american dynasty,231000
2020-11-06 02:40,Sara Bareilles,Gravity,24703
2020-11-06 02:43,Jade Bird,Something American,182827
2020-11-06 02:46,Taylor Swift,Cruel Summer,178426
2020-11-06 14:28,Emma Stone,Audition (The Fools Who Dream),228266
2020-11-06 14:31,John Legend,Start A Fire,192093
2020-11-06 14:35,Justin Hurwitz,Planetarium,257280
2020-11-06 14:39,Ryan Gosling,A Lovely Night,236506
2020-11-06 14:41,Ryan Gosling,City Of Stars,111240
2020-11-06 14:46,Emma Stone,Someone In The Crowd,259613
2020-11-06 14:48,Justin Hurwitz,Summer Montage / Madeline,124640
2020-11-06 14:49,Justin Hurwitz,Engagement Party,87213
2020-11-06 14:50,Justin Hurwitz,The End,46266
2020-11-06 14:52,Justin Hurwitz,Mia & Sebastian’s Theme,98040
2020-11-06 14:53,Justin Hurwitz,Herman’s Habit,111613
2020-11-06 14:56,Ryan Gosling,"City Of Stars - From ""La La Land"" Soundtrack",149706
2020-11-06 15:00,La La Land Cast,Another Day Of Sun,228173
2020-11-06 15:02,Justin Hurwitz,City Of Stars (Humming),162973
2020-11-06 15:10,Justin Hurwitz,Epilogue,459466
2020-11-06 15:11,Taylor Swift,You Belong With Me,2015
2020-11-06 15:16,Maggie Rogers,Fallingwater,271200
2020-11-06 15:20,Sara Bareilles,Love Song,258826
2020-11-06 15:24,Taylor Swift,Speak Now,240760
2020-11-06 15:28,Phoebe Bridgers,Graceland Too,236350
2020-11-06 15:32,Kacey Musgraves,Lonely Weekend,226666
2020-11-06 15:36,Taylor Swift,Out Of The Woods,235800
2020-11-06 15:38,Taylor Swift,Enchanted,119748
2020-11-06 15:42,Dre'es,Warm (feat. Mia),255465
2020-11-06 15:45,"Tyler, The Creator",EARFQUAKE,190066
2020-11-06 15:48,"Tyler, The Creator",See You Again (feat. Kali Uchis),180386
2020-11-06 15:51,Fitz and The Tantrums,Out of My League,209386
2020-11-06 15:55,Empire of the Sun,Walking On A Dream,198440
2020-11-06 15:58,Limbo,Airplane Mode,164000
2020-11-06 15:59,Likybo,Kraazy,107041
2020-11-06 16:30,The Daily,Joe Biden Takes the Lead,1834149
2020-11-06 17:13,Taylor Swift,cardigan,209052
2020-11-06 17:14,The Daily,The President’s Damaging Lie,1894097
2020-11-06 17:18,Delacey,The Subway Song,241853
2020-11-06 17:19,The Daily,"The Field: On Election Day, 'Two Different Worlds'",55939
2020-11-06 17:20,Wallows,Are You Bored Yet? (feat. Clairo),101653
2020-11-06 17:24,Frank Sinatra,It Had To Be You - 2009 Remaster,234666
2020-11-06 17:28,Norah Jones,Out On The Road,208853
2020-11-06 17:31,Madeleine Peyroux,Muddy Water,212733
2020-11-06 17:34,Nat King Cole,Autumn Leaves - Remastered,160666
2020-11-06 17:37,Dean Martin,Sway (Quien Sera),165133
2020-11-06 17:41,Nat King Cole,The Very Thought Of You,228693
2020-11-06 17:43,Jimmy Durante,As Time Goes By,148373
2020-11-06 17:45,Vic Damone,Stella By Starlight,123773
2020-11-06 17:50,Melody Gardot,Morning Sun,305265
2020-11-06 17:53,Madeleine Peyroux,Lovesick Blues,137026
2020-11-06 23:04,Michael Bublé,The Way You Look Tonight,29249
2020-11-06 23:06,Clairo,Hello?,135016
2020-11-06 23:10,Cuco,Dontmakemefallinlove,207692
2020-11-06 23:13,Rebounder,Lovers,214653
2020-11-06 23:16,SG Lewis,Throwaway (with Clairo),180000
2020-11-06 23:20,Sophie Cates,drinking games,200701
2020-11-06 23:23,Rebounder,Night Sports,195913
2020-11-06 23:26,Cub Sport,Party Pill,176706
2020-11-06 23:31,The Brummies,Drive Away,274325
2020-11-06 23:34,Gatlin,never been in love,186314
2020-11-06 23:36,Clairo,4EVER,159595
2020-11-06 23:40,girl in red,i wanna be your girlfriend,204990
2020-11-06 23:44,The Brummies,Alone with You,258947
2020-11-06 23:48,Mating Ritual,U.N.I.,232972
2020-11-07 00:15,Lana Del Rey,Fuck it I love you,38537
2020-11-07 00:21,Peach Pit,Tommy's Party,361760
2020-11-07 00:23,SHRK,I'll Bite Your Soul,123180
2020-11-07 00:26,girl in red,forget her,143355
2020-11-07 00:29,Videoclub,Roi,225253
2020-11-07 00:37,Cuco,Lover Is a Day,456000
2020-11-07 00:39,Cub Sport,Summer Lover,136853
2020-11-07 00:43,No Vacation,Yam Yam,216038
2020-11-07 00:46,HUNNY,Vowels (and the Importance of Being Me),184435
2020-11-07 00:49,Tessa Violet,Bad Ideas,179173
2020-11-07 00:53,Skott,Stay Off My Mind,220166
2020-11-07 00:57,Turnover,Dizzy On the Comedown,255773
2020-11-07 01:01,Krooked Kings,'96 Subaru,260869
2020-11-07 01:04,Roy Blair,Dennis,194363
2020-11-07 01:08,Litany,My Dude,227262
2020-11-07 01:12,Cuco,Drown,234055
2020-11-07 01:15,blink-182,I Really Wish I Hated You,191066
2020-11-07 01:19,Cuco,Summer Time High Time,208067
2020-11-07 01:22,Conan Gray,Crush Culture,204120
2020-11-07 01:25,Banes World,You Say I'm in Love,176760
2020-11-07 01:29,Glades,Her (Loving You),215973
2020-11-07 01:33,Beach Bunny,6 Weeks,241361
2020-11-07 01:36,klyde09,palpitations,179659
2020-11-07 01:39,Tessa Violet,Crush,121940
2020-11-07 02:11,Phoebe Bridgers,Chinese Satellite,217070
2020-11-07 02:15,Taylor Swift,Style,231000
2020-11-07 02:20,Sara Bareilles,"(Sittin' On) The Dock of the Bay - Live at the Variety Playhouse, Atlanta, GA - May 2013",304346
2020-11-07 02:23,Taylor Swift,seven,208906
2020-11-07 02:27,Kacey Musgraves,Slow Burn,246133
2020-11-07 02:31,Phoebe Bridgers,Funeral,207856
2020-11-07 16:42,Phoebe Bridgers,Smoke Signals,324773
2020-11-07 16:46,Phoebe Bridgers,ICU,190093
2020-11-07 16:51,Taylor Swift,Enchanted,352186
2020-11-07 16:55,Sara Bareilles,King of Anything,207493
2020-11-07 16:58,Jade Bird,Something American,182827
2020-11-07 17:02,Maggie Rogers,Tim McGraw - Recorded At Spotify Studios NYC,250836
2020-11-07 17:06,Maggie Rogers,Say It,220960
2020-11-07 17:10,Taylor Swift,Lover,221306
2020-11-07 18:29,Phoebe Bridgers,Halloween,54908
2020-11-07 18:32,Phoebe Bridgers,Kyoto,184524
2020-11-07 18:36,Taylor Swift,Love Story,235266
2020-11-07 18:39,Kacey Musgraves,Space Cowboy,216280
2020-11-07 18:43,Sara Bareilles,Someone Who Loves Me,197836
2020-11-07 18:46,Taylor Swift,Lover,221306
2020-11-07 18:51,Sara Bareilles,"Manhattan - Live at the Variety Playhouse, Atlanta, GA - May 2013",288733
2020-11-07 18:56,Phoebe Bridgers,Smoke Signals,265468
2020-11-08 17:37,Maggie Rogers,Burning,9301
2020-11-08 17:40,Matt Maeson,Hallucinogenics,187173
2020-11-08 17:43,Hozier,Nobody,210573
2020-11-08 18:16,The Head And The Heart,Honeybee,160613
2020-11-08 18:19,Dominic Fike,Chicken Tenders,170405
2020-11-08 18:22,Miguel,Banana Clip,201626
2020-11-08 18:33,Jade Bird,What Am I Here For,15725
2020-11-08 18:36,John K,if we never met,4510
2020-11-08 18:36,Yoke Lore,Beige,1450
2020-11-08 18:36,Ed Sheeran,Tenerife Sea,2026
2020-11-08 18:36,Noah Kahan,Hurt Somebody,167106
2020-11-08 18:36,Hippo Campus,warm glow,1130
2020-11-08 18:37,Jeremy Zucker,"oh, mexico",22229
2020-11-08 18:41,Taylor Swift,Back To December,287850
2020-11-08 18:45,Taylor Swift,Mine,230706
2020-11-08 19:07,Matthew Halsall,Together,672520
2020-11-08 19:10,Al Foster,Our Son,162280
2020-11-08 19:16,Trygve Seim,Ciaccona per Embrik,360413
2020-11-08 19:22,Rob Barron,A Time For Love,388746
